TenantId	SourceSystem	"TimeGenerated [Abu Dhabi, Muscat]"	Computer	"EventTime [Abu Dhabi, Muscat]"	Facility	HostName	SeverityLevel	SyslogMessage	ProcessID	HostIP	ProcessName	MG	CollectorHostName	Type	_ResourceId
07096aee-125f-4be1-aa94-77e109f38823	Linux	"11/14/2024, 7:24:41.957 PM"	ppmaster	"11/14/2024, 7:24:41.000 PM"	local6	ppmaster	info	info s=42wkhe01gy m=1 x=42wkhe01gy-1 mod=session cmd=headers hfrom=networkcontrol@flydubai.com routes= notroutes=*	75096	Unknown IP	filter_instance1	00000000-0000-0000-0000-000000000002	davplddcslog3	Syslog	/subscriptions/e181b2aa-9b50-4b3f-8d2f-44fbd5d8816c/resourcegroups/rg-ddc-soc-p/providers/microsoft.hybridcompute/machines/davplddcslog3
07096aee-125f-4be1-aa94-77e109f38823	Linux	"11/14/2024, 7:24:41.999 PM"	ppmaster	"11/14/2024, 7:24:41.000 PM"	local6	ppmaster	info	info s=42wkhe01gy m=1 x=42wkhe01gy-1 mod=mimelint cmd=getlint lint=	75096	Unknown IP	filter_instance1	00000000-0000-0000-0000-000000000002	davplddcslog3	Syslog	/subscriptions/e181b2aa-9b50-4b3f-8d2f-44fbd5d8816c/resourcegroups/rg-ddc-soc-p/providers/microsoft.hybridcompute/machines/davplddcslog3
07096aee-125f-4be1-aa94-77e109f38823	Linux	"11/14/2024, 7:24:42.002 PM"	ppmaster	"11/14/2024, 7:24:41.000 PM"	local6	ppmaster	info	info s=42wkhe01gy m=1 x=42wkhe01gy-1 mod=mimelint cmd=getlint mime=1 score=0 threshold=100 duration=0.000	75096	Unknown IP	filter_instance1	00000000-0000-0000-0000-000000000002	davplddcslog3	Syslog	/subscriptions/e181b2aa-9b50-4b3f-8d2f-44fbd5d8816c/resourcegroups/rg-ddc-soc-p/providers/microsoft.hybridcompute/machines/davplddcslog3
07096aee-125f-4be1-aa94-77e109f38823	Linux	"11/14/2024, 7:24:42.002 PM"	ppmaster	"11/14/2024, 7:24:41.000 PM"	local6	ppmaster	info	info s=42wkhe01gy m=1 x=42wkhe01gy-1 mod=mimelint cmd=getlint warn=0	75096	Unknown IP	filter_instance1	00000000-0000-0000-0000-000000000002	davplddcslog3	Syslog	/subscriptions/e181b2aa-9b50-4b3f-8d2f-44fbd5d8816c/resourcegroups/rg-ddc-soc-p/providers/microsoft.hybridcompute/machines/davplddcslog3
07096aee-125f-4be1-aa94-77e109f38823	Linux	"11/14/2024, 7:24:42.014 PM"	ppmaster	"11/14/2024, 7:24:42.000 PM"	local6	ppmaster	info	"info s=42wkhe01gy m=1 x=42wkhe01gy-1 mod=dkim cmd=run cmd=eob hfrom_domain=flydubai.com err=""no matching selector"""	75096	Unknown IP	filter_instance1	00000000-0000-0000-0000-000000000002	davplddcslog3	Syslog	/subscriptions/e181b2aa-9b50-4b3f-8d2f-44fbd5d8816c/resourcegroups/rg-ddc-soc-p/providers/microsoft.hybridcompute/machines/davplddcslog3
07096aee-125f-4be1-aa94-77e109f38823	Linux	"11/14/2024, 7:24:42.375 PM"	ppmaster	"11/14/2024, 7:24:42.000 PM"	local6	ppmaster	info	"info s=42wkhe01gy m=1 x=42wkhe01gy-1 status=""restquery returned a response"" restquery_stage=SCORING_API"	75096	Unknown IP	filter_instance1	00000000-0000-0000-0000-000000000002	davplddcslog3	Syslog	/subscriptions/e181b2aa-9b50-4b3f-8d2f-44fbd5d8816c/resourcegroups/rg-ddc-soc-p/providers/microsoft.hybridcompute/machines/davplddcslog3
07096aee-125f-4be1-aa94-77e109f38823	Linux	"11/14/2024, 7:24:42.475 PM"	ppmaster	"11/14/2024, 7:24:42.000 PM"	local6	ppmaster	info	info s=42wkhe01gy m=1 x=42wkhe01gy-1 mod=spam clx_result=success status=OK	75096	Unknown IP	filter_instance1	00000000-0000-0000-0000-000000000002	davplddcslog3	Syslog	/subscriptions/e181b2aa-9b50-4b3f-8d2f-44fbd5d8816c/resourcegroups/rg-ddc-soc-p/providers/microsoft.hybridcompute/machines/davplddcslog3
07096aee-125f-4be1-aa94-77e109f38823	Linux	"11/14/2024, 7:24:42.475 PM"	ppmaster	"11/14/2024, 7:24:42.000 PM"	local6	ppmaster	info	info s=42wkhe01gy m=1 x=42wkhe01gy-1 mod=spam clx_result_group=0 clx_score=1015 clx_shade=Outbound priority_score=1501 impostor_score=0 rcpts=undef	75096	Unknown IP	filter_instance1	00000000-0000-0000-0000-000000000002	davplddcslog3	Syslog	/subscriptions/e181b2aa-9b50-4b3f-8d2f-44fbd5d8816c/resourcegroups/rg-ddc-soc-p/providers/microsoft.hybridcompute/machines/davplddcslog3
07096aee-125f-4be1-aa94-77e109f38823	Linux	"11/14/2024, 7:24:42.604 PM"	ppmaster	"11/14/2024, 7:24:42.000 PM"	local6	ppmaster	info	"info s=42wkhe01gy mod=smtpsrv tls-alert=""sent warning: close notify"""	75096	Unknown IP	filter_instance1	00000000-0000-0000-0000-000000000002	davplddcslog3	Syslog	/subscriptions/e181b2aa-9b50-4b3f-8d2f-44fbd5d8816c/resourcegroups/rg-ddc-soc-p/providers/microsoft.hybridcompute/machines/davplddcslog3
07096aee-125f-4be1-aa94-77e109f38823	Linux	"11/14/2024, 7:24:43.005 PM"	ppmaster	"11/14/2024, 7:24:43.000 PM"	local6	ppmaster	info	info s=42wkhe01h0 mod=mail cmd=helo value=internetmail.mconnect.aero extended=1 routes=	75096	Unknown IP	filter_instance1	00000000-0000-0000-0000-000000000002	davplddcslog3	Syslog	/subscriptions/e181b2aa-9b50-4b3f-8d2f-44fbd5d8816c/resourcegroups/rg-ddc-soc-p/providers/microsoft.hybridcompute/machines/davplddcslog3
07096aee-125f-4be1-aa94-77e109f38823	Linux	"11/14/2024, 7:24:43.539 PM"	ppmaster	"11/14/2024, 7:24:43.000 PM"	local6	ppmaster	info	info s=42wkhe01h0 mod=smtpsrv cmd=starttls tls_version=TLSv1.2 cipher=ECDHE-RSA-AES256-SHA cipher_bits=256 verify=NOT	75096	Unknown IP	filter_instance1	00000000-0000-0000-0000-000000000002	davplddcslog3	Syslog	/subscriptions/e181b2aa-9b50-4b3f-8d2f-44fbd5d8816c/resourcegroups/rg-ddc-soc-p/providers/microsoft.hybridcompute/machines/davplddcslog3
07096aee-125f-4be1-aa94-77e109f38823	Linux	"11/14/2024, 7:24:43.539 PM"	ppmaster	"11/14/2024, 7:24:43.000 PM"	local6	ppmaster	info	info s=42wkhe01h0 mod=mail cmd=helo value=internetmail.mconnect.aero extended=1 routes=	75096	Unknown IP	filter_instance1	00000000-0000-0000-0000-000000000002	davplddcslog3	Syslog	/subscriptions/e181b2aa-9b50-4b3f-8d2f-44fbd5d8816c/resourcegroups/rg-ddc-soc-p/providers/microsoft.hybridcompute/machines/davplddcslog3
07096aee-125f-4be1-aa94-77e109f38823	Linux	"11/14/2024, 7:24:43.959 PM"	ppmaster	"11/14/2024, 7:24:43.000 PM"	local6	ppmaster	info	"info s=42wkhe01h0 m=1 x=42wkhe01h0-1 mod=session cmd=data rcpt_routes=default_inbound rcpt_notroutes=Bypass_Email_Banner_Recipient,ExternalBannerGroup,URL_Rewrite_Exclusion,journal,rv_bypass data_routes= data_notroutes=CEO_LinkedIn,InformationSecurityAdvisory,ServiceNowTest"	75096	Unknown IP	filter_instance1	00000000-0000-0000-0000-000000000002	davplddcslog3	Syslog	/subscriptions/e181b2aa-9b50-4b3f-8d2f-44fbd5d8816c/resourcegroups/rg-ddc-soc-p/providers/microsoft.hybridcompute/machines/davplddcslog3
07096aee-125f-4be1-aa94-77e109f38823	Linux	"11/14/2024, 7:24:44.100 PM"	ppmaster	"11/14/2024, 7:24:44.000 PM"	local6	ppmaster	info	info s=42wkhe01h0 m=1 x=42wkhe01h0-1 mod=session cmd=headers hfrom=pekkmca@sita.gmsmail.com routes= notroutes=*	75096	Unknown IP	filter_instance1	00000000-0000-0000-0000-000000000002	davplddcslog3	Syslog	/subscriptions/e181b2aa-9b50-4b3f-8d2f-44fbd5d8816c/resourcegroups/rg-ddc-soc-p/providers/microsoft.hybridcompute/machines/davplddcslog3
07096aee-125f-4be1-aa94-77e109f38823	Linux	"11/14/2024, 7:24:44.124 PM"	ppmaster	"11/14/2024, 7:24:44.000 PM"	local6	ppmaster	info	info s=42wkhe01h0 m=1 x=42wkhe01h0-1 mod=dmarc cmd=query id=2 query=sita.gmsmail.com.nr6jfzfz2p._efdprecheck type=1 purpose=precheck record=NXDOMAIN ttl=300 dmarc_verified=unknown	75096	Unknown IP	filter_instance1	00000000-0000-0000-0000-000000000002	davplddcslog3	Syslog	/subscriptions/e181b2aa-9b50-4b3f-8d2f-44fbd5d8816c/resourcegroups/rg-ddc-soc-p/providers/microsoft.hybridcompute/machines/davplddcslog3
07096aee-125f-4be1-aa94-77e109f38823	Linux	"11/14/2024, 7:24:44.124 PM"	ppmaster	"11/14/2024, 7:24:44.000 PM"	local6	ppmaster	info	"info s=42wkhe01h0 m=1 x=42wkhe01h0-1 mod=spf dnsid=1 record=""v=spf1 include:_spf.mconnect.aero -all"" querydepth=0"	75096	Unknown IP	filter_instance1	00000000-0000-0000-0000-000000000002	davplddcslog3	Syslog	/subscriptions/e181b2aa-9b50-4b3f-8d2f-44fbd5d8816c/resourcegroups/rg-ddc-soc-p/providers/microsoft.hybridcompute/machines/davplddcslog3
07096aee-125f-4be1-aa94-77e109f38823	Linux	"11/14/2024, 7:24:44.124 PM"	ppmaster	"11/14/2024, 7:24:44.000 PM"	local6	ppmaster	info	"info s=42wkhe01h0 m=1 x=42wkhe01h0-1 mod=spf dnsid=3 record=""v=spf1 ip4:57.250.220.30 ip4:57.255.0.43 ip4:57.6.17.90 -all"" querydepth=1"	75096	Unknown IP	filter_instance1	00000000-0000-0000-0000-000000000002	davplddcslog3	Syslog	/subscriptions/e181b2aa-9b50-4b3f-8d2f-44fbd5d8816c/resourcegroups/rg-ddc-soc-p/providers/microsoft.hybridcompute/machines/davplddcslog3
07096aee-125f-4be1-aa94-77e109f38823	Linux	"11/14/2024, 7:24:44.130 PM"	ppmaster	"11/14/2024, 7:24:44.000 PM"	local6	ppmaster	info	info s=42wkhe01h0 m=1 x=42wkhe01h0-1 mod=mimelint cmd=getlint lint=header_mime_version_eccentric_capitalization:1	75096	Unknown IP	filter_instance1	00000000-0000-0000-0000-000000000002	davplddcslog3	Syslog	/subscriptions/e181b2aa-9b50-4b3f-8d2f-44fbd5d8816c/resourcegroups/rg-ddc-soc-p/providers/microsoft.hybridcompute/machines/davplddcslog3
07096aee-125f-4be1-aa94-77e109f38823	Linux	"11/14/2024, 7:24:44.130 PM"	ppmaster	"11/14/2024, 7:24:44.000 PM"	local6	ppmaster	info	info s=42wkhe01h0 m=1 x=42wkhe01h0-1 mod=mimelint cmd=getlint mime=1 score=1 threshold=100 duration=0.001	75096	Unknown IP	filter_instance1	00000000-0000-0000-0000-000000000002	davplddcslog3	Syslog	/subscriptions/e181b2aa-9b50-4b3f-8d2f-44fbd5d8816c/resourcegroups/rg-ddc-soc-p/providers/microsoft.hybridcompute/machines/davplddcslog3
07096aee-125f-4be1-aa94-77e109f38823	Linux	"11/14/2024, 7:24:44.131 PM"	ppmaster	"11/14/2024, 7:24:44.000 PM"	local6	ppmaster	info	info s=42wkhe01h0 m=1 x=42wkhe01h0-1 mod=mimelint cmd=getlint warn=0	75096	Unknown IP	filter_instance1	00000000-0000-0000-0000-000000000002	davplddcslog3	Syslog	/subscriptions/e181b2aa-9b50-4b3f-8d2f-44fbd5d8816c/resourcegroups/rg-ddc-soc-p/providers/microsoft.hybridcompute/machines/davplddcslog3
07096aee-125f-4be1-aa94-77e109f38823	Linux	"11/14/2024, 7:24:44.147 PM"	ppmaster	"11/14/2024, 7:24:44.000 PM"	local6	ppmaster	info	info s=42wkhe01h0 m=1 x=42wkhe01h0-1 mod=spf cmd=run cmd=eob result=pass	75096	Unknown IP	filter_instance1	00000000-0000-0000-0000-000000000002	davplddcslog3	Syslog	/subscriptions/e181b2aa-9b50-4b3f-8d2f-44fbd5d8816c/resourcegroups/rg-ddc-soc-p/providers/microsoft.hybridcompute/machines/davplddcslog3
07096aee-125f-4be1-aa94-77e109f38823	Linux	"11/14/2024, 7:24:44.148 PM"	ppmaster	"11/14/2024, 7:24:44.000 PM"	local6	ppmaster	info	"info s=42wkhe01h0 m=1 x=42wkhe01h0-1 mod=dkim cmd=run cmd=eob hfrom_domain=sita.gmsmail.com err=""no matching selector"""	75096	Unknown IP	filter_instance1	00000000-0000-0000-0000-000000000002	davplddcslog3	Syslog	/subscriptions/e181b2aa-9b50-4b3f-8d2f-44fbd5d8816c/resourcegroups/rg-ddc-soc-p/providers/microsoft.hybridcompute/machines/davplddcslog3
07096aee-125f-4be1-aa94-77e109f38823	Linux	"11/14/2024, 7:24:44.153 PM"	ppmaster	"11/14/2024, 7:24:44.000 PM"	local6	ppmaster	info	info s=42wkhe01h0 m=1 x=42wkhe01h0-1 mod=dkimv cmd=run signature=0 identity=@sita.gmsmail.com host=mail._domainkey.sita.gmsmail.com result=pass result_detail=pass	75096	Unknown IP	filter_instance1	00000000-0000-0000-0000-000000000002	davplddcslog3	Syslog	/subscriptions/e181b2aa-9b50-4b3f-8d2f-44fbd5d8816c/resourcegroups/rg-ddc-soc-p/providers/microsoft.hybridcompute/machines/davplddcslog3
07096aee-125f-4be1-aa94-77e109f38823	Linux	"11/14/2024, 7:24:44.155 PM"	ppmaster	"11/14/2024, 7:24:44.000 PM"	local6	ppmaster	info	info s=42wkhe01h0 m=1 x=42wkhe01h0-1 mod=dmarc cmd=run arc_result=none arc_result_detail=none arc_trusted_flag=0 arc_override=0 dmarc_detail= dmarc_record=v=DMARC1 p=quarantine fo=1 rua=mailto:dmarc-admin@mconnect.aero dmarcverified=unknown final_dmarc_result=pass orig_dmarc_result=pass auth_result=pass original_auth_result= dyndmarc_override_id= dmarcoverride_type=	75096	Unknown IP	filter_instance1	00000000-0000-0000-0000-000000000002	davplddcslog3	Syslog	/subscriptions/e181b2aa-9b50-4b3f-8d2f-44fbd5d8816c/resourcegroups/rg-ddc-soc-p/providers/microsoft.hybridcompute/machines/davplddcslog3
07096aee-125f-4be1-aa94-77e109f38823	Linux	"11/14/2024, 7:24:44.166 PM"	ppmaster	"11/14/2024, 7:24:44.000 PM"	local6	ppmaster	info	info s=42wkhe01h1 mod=mail cmd=helo value=eu-smtp-delivery-125.mimecast.com extended=1 routes=	75096	Unknown IP	filter_instance1	00000000-0000-0000-0000-000000000002	davplddcslog3	Syslog	/subscriptions/e181b2aa-9b50-4b3f-8d2f-44fbd5d8816c/resourcegroups/rg-ddc-soc-p/providers/microsoft.hybridcompute/machines/davplddcslog3
07096aee-125f-4be1-aa94-77e109f38823	Linux	"11/14/2024, 7:24:44.188 PM"	ppagent	"11/14/2024, 7:24:44.000 PM"	local6	ppagent	info	"info s=42sv20u4br mod=smtpsrv tls-alert=""received fatal: certificate unknown"""	11456	Unknown IP	filter_instance1	00000000-0000-0000-0000-000000000002	davplddcslog3	Syslog	/subscriptions/e181b2aa-9b50-4b3f-8d2f-44fbd5d8816c/resourcegroups/rg-ddc-soc-p/providers/microsoft.hybridcompute/machines/davplddcslog3
07096aee-125f-4be1-aa94-77e109f38823	Linux	"11/14/2024, 7:24:44.347 PM"	ppmaster	"11/14/2024, 7:24:44.000 PM"	local6	ppmaster	info	"info s=42wkhe01h0 m=1 x=42wkhe01h0-1 status=""restquery returned a response"" restquery_stage=SCORING_API"	75096	Unknown IP	filter_instance1	00000000-0000-0000-0000-000000000002	davplddcslog3	Syslog	/subscriptions/e181b2aa-9b50-4b3f-8d2f-44fbd5d8816c/resourcegroups/rg-ddc-soc-p/providers/microsoft.hybridcompute/machines/davplddcslog3
07096aee-125f-4be1-aa94-77e109f38823	Linux	"11/14/2024, 7:24:44.377 PM"	ppmaster	"11/14/2024, 7:24:44.000 PM"	local6	ppmaster	info	info s=42wkhe01h0 m=1 x=42wkhe01h0-1 mod=spam clx_result=success status=OK	75096	Unknown IP	filter_instance1	00000000-0000-0000-0000-000000000002	davplddcslog3	Syslog	/subscriptions/e181b2aa-9b50-4b3f-8d2f-44fbd5d8816c/resourcegroups/rg-ddc-soc-p/providers/microsoft.hybridcompute/machines/davplddcslog3
07096aee-125f-4be1-aa94-77e109f38823	Linux	"11/14/2024, 7:24:44.378 PM"	ppmaster	"11/14/2024, 7:24:44.000 PM"	local6	ppmaster	info	info s=42wkhe01h0 m=1 x=42wkhe01h0-1 mod=spam clx_result_group=0 clx_score=166 clx_shade=MLX priority_score=360 impostor_score=0 rcpts=undef	75096	Unknown IP	filter_instance1	00000000-0000-0000-0000-000000000002	davplddcslog3	Syslog	/subscriptions/e181b2aa-9b50-4b3f-8d2f-44fbd5d8816c/resourcegroups/rg-ddc-soc-p/providers/microsoft.hybridcompute/machines/davplddcslog3
07096aee-125f-4be1-aa94-77e109f38823	Linux	"11/14/2024, 7:24:44.381 PM"	ppmaster	"11/14/2024, 7:24:44.000 PM"	local6	ppmaster	info	"info s=42wkhe01h0 m=1 x=42wkhe01h0-1 mod=sandbox cmd=run token=""X-Proofpoint-TraceToken: 1731597884 i6E1ORc86V0_Vd5CWgR0yHpiXvolc5En 42wkhe01h0-1 dubaiairports_production-vm 8.98.518-24101000 -eu"""	75096	Unknown IP	filter_instance1	00000000-0000-0000-0000-000000000002	davplddcslog3	Syslog	/subscriptions/e181b2aa-9b50-4b3f-8d2f-44fbd5d8816c/resourcegroups/rg-ddc-soc-p/providers/microsoft.hybridcompute/machines/davplddcslog3
07096aee-125f-4be1-aa94-77e109f38823	Linux	"11/14/2024, 7:24:44.382 PM"	ppmaster	"11/14/2024, 7:24:44.000 PM"	local6	ppmaster	info	info s=42wkhe01h0 m=1 x=42wkhe01h0-1 mod=sandbox cmd=run mod=sandbox cmd=check_post eta=120	75096	Unknown IP	filter_instance1	00000000-0000-0000-0000-000000000002	davplddcslog3	Syslog	/subscriptions/e181b2aa-9b50-4b3f-8d2f-44fbd5d8816c/resourcegroups/rg-ddc-soc-p/providers/microsoft.hybridcompute/machines/davplddcslog3
07096aee-125f-4be1-aa94-77e109f38823	Linux	"11/14/2024, 7:24:44.466 PM"	ppagent	"11/14/2024, 7:24:44.000 PM"	local6	ppagent	info	info s=42sv20u4bs mod=mail cmd=helo value=eu-smtp-delivery-125.mimecast.com extended=1 routes=	11456	Unknown IP	filter_instance1	00000000-0000-0000-0000-000000000002	davplddcslog3	Syslog	/subscriptions/e181b2aa-9b50-4b3f-8d2f-44fbd5d8816c/resourcegroups/rg-ddc-soc-p/providers/microsoft.hybridcompute/machines/davplddcslog3
07096aee-125f-4be1-aa94-77e109f38823	Linux	"11/14/2024, 7:24:44.572 PM"	ppmaster	"11/14/2024, 7:24:44.000 PM"	local6	ppmaster	info	"info s=42wkhe01h1 mod=smtpsrv tls-alert=""received fatal: certificate unknown"""	75096	Unknown IP	filter_instance1	00000000-0000-0000-0000-000000000002	davplddcslog3	Syslog	/subscriptions/e181b2aa-9b50-4b3f-8d2f-44fbd5d8816c/resourcegroups/rg-ddc-soc-p/providers/microsoft.hybridcompute/machines/davplddcslog3
07096aee-125f-4be1-aa94-77e109f38823	Linux	"11/14/2024, 7:24:44.603 PM"	ppmaster	"11/14/2024, 7:24:44.000 PM"	local6	ppmaster	info	"info s=42wkhe01h0 m=1 x=42wkhe01h0-1 mod=sandbox msghold_response={""id"":""i6E1ORc86V0_Vd5CWgR0yHpiXvolc5En"",""timestamp"":""2024-11-14T15:24:44.47986674Z"",""ud"":{""eta"":""120.00s"",""verdict"":""PROCEED""}}"	75096	Unknown IP	filter_instance1	00000000-0000-0000-0000-000000000002	davplddcslog3	Syslog	/subscriptions/e181b2aa-9b50-4b3f-8d2f-44fbd5d8816c/resourcegroups/rg-ddc-soc-p/providers/microsoft.hybridcompute/machines/davplddcslog3
07096aee-125f-4be1-aa94-77e109f38823	Linux	"11/14/2024, 7:24:44.842 PM"	ppmaster	"11/14/2024, 7:24:44.000 PM"	local6	ppmaster	info	info s=42wkhe01h2 mod=mail cmd=helo value=eu-smtp-delivery-125.mimecast.com extended=1 routes=	75096	Unknown IP	filter_instance1	00000000-0000-0000-0000-000000000002	davplddcslog3	Syslog	/subscriptions/e181b2aa-9b50-4b3f-8d2f-44fbd5d8816c/resourcegroups/rg-ddc-soc-p/providers/microsoft.hybridcompute/machines/davplddcslog3
07096aee-125f-4be1-aa94-77e109f38823	Linux	"11/14/2024, 7:24:44.883 PM"	ppmaster	"11/14/2024, 7:24:44.000 PM"	local6	ppmaster	info	"info s=42wkhe01h0 mod=smtpsrv tls-alert=""sent warning: close notify"""	75096	Unknown IP	filter_instance1	00000000-0000-0000-0000-000000000002	davplddcslog3	Syslog	/subscriptions/e181b2aa-9b50-4b3f-8d2f-44fbd5d8816c/resourcegroups/rg-ddc-soc-p/providers/microsoft.hybridcompute/machines/davplddcslog3
07096aee-125f-4be1-aa94-77e109f38823	Linux	"11/14/2024, 7:24:44.910 PM"	ppagent	"11/14/2024, 7:24:44.000 PM"	local6	ppagent	info	"info s=42sv20u4bs m=1 x=42sv20u4bs-1 mod=session cmd=data rcpt_routes=default_inbound rcpt_notroutes=Bypass_Email_Banner_Recipient,ExternalBannerGroup,URL_Rewrite_Exclusion,journal,rv_bypass data_routes= data_notroutes=CEO_LinkedIn,InformationSecurityAdvisory,ServiceNowTest"	11456	Unknown IP	filter_instance1	00000000-0000-0000-0000-000000000002	davplddcslog3	Syslog	/subscriptions/e181b2aa-9b50-4b3f-8d2f-44fbd5d8816c/resourcegroups/rg-ddc-soc-p/providers/microsoft.hybridcompute/machines/davplddcslog3
07096aee-125f-4be1-aa94-77e109f38823	Linux	"11/14/2024, 7:24:45.059 PM"	ppagent	"11/14/2024, 7:24:45.000 PM"	local6	ppagent	info	info s=42sv20u4bs m=1 x=42sv20u4bs-1 mod=session cmd=headers hfrom=docc@dnata.com routes= notroutes=*	11456	Unknown IP	filter_instance1	00000000-0000-0000-0000-000000000002	davplddcslog3	Syslog	/subscriptions/e181b2aa-9b50-4b3f-8d2f-44fbd5d8816c/resourcegroups/rg-ddc-soc-p/providers/microsoft.hybridcompute/machines/davplddcslog3
07096aee-125f-4be1-aa94-77e109f38823	Linux	"11/14/2024, 7:24:45.099 PM"	ppagent	"11/14/2024, 7:24:45.000 PM"	local6	ppagent	info	info s=42sv20u4bt mod=mail cmd=helo value=mymail.dubaiairports.ae extended=1 routes=	11456	Unknown IP	filter_instance1	00000000-0000-0000-0000-000000000002	davplddcslog3	Syslog	/subscriptions/e181b2aa-9b50-4b3f-8d2f-44fbd5d8816c/resourcegroups/rg-ddc-soc-p/providers/microsoft.hybridcompute/machines/davplddcslog3
07096aee-125f-4be1-aa94-77e109f38823	Linux	"11/14/2024, 7:24:45.117 PM"	ppagent	"11/14/2024, 7:24:45.000 PM"	local6	ppagent	info	info s=42sv20u4bt mod=smtpsrv cmd=starttls tls_version=TLSv1.2 cipher=ECDHE-RSA-AES128-GCM-SHA256 cipher_bits=128 verify=NOT	11456	Unknown IP	filter_instance1	00000000-0000-0000-0000-000000000002	davplddcslog3	Syslog	/subscriptions/e181b2aa-9b50-4b3f-8d2f-44fbd5d8816c/resourcegroups/rg-ddc-soc-p/providers/microsoft.hybridcompute/machines/davplddcslog3
07096aee-125f-4be1-aa94-77e109f38823	Linux	"11/14/2024, 7:24:45.275 PM"	ppagent	"11/14/2024, 7:24:45.000 PM"	local6	ppagent	info	"info s=42sv20u4bs m=1 x=42sv20u4bs-1 mod=spf dnsid=3 record=""v=spf1 ip4:137.116.239.9 ip4:46.235.169.164 ip4:137.135.160.51 ip4:168.63.46.61 include:spf.dnata.com include:spf2.dnata.com include:prezlymail.com include:eu._netblocks.mimecast.com include:zcsend.net -all"" querydepth=0"	11456	Unknown IP	filter_instance1	00000000-0000-0000-0000-000000000002	davplddcslog3	Syslog	/subscriptions/e181b2aa-9b50-4b3f-8d2f-44fbd5d8816c/resourcegroups/rg-ddc-soc-p/providers/microsoft.hybridcompute/machines/davplddcslog3
07096aee-125f-4be1-aa94-77e109f38823	Linux	"11/14/2024, 7:24:45.278 PM"	ppagent	"11/14/2024, 7:24:45.000 PM"	local6	ppagent	info	"info s=42sv20u4bs m=1 x=42sv20u4bs-1 mod=spf dnsid=7 record=""v=spf1 ip4:195.130.217.0/24 ip4:91.220.42.0/24 ip4:146.101.78.0/24 ip4:207.82.80.0/24 ip4:213.167.81.0/25 ip4:193.7.207.0/25 ip4:213.167.75.0/25 ip4:185.58.85.0/24 ip4:185.58.86.0/24 ip4:193.7.206.0/25 ip4:147.28.36.0/24 ~all"" querydepth=4"	11456	Unknown IP	filter_instance1	00000000-0000-0000-0000-000000000002	davplddcslog3	Syslog	/subscriptions/e181b2aa-9b50-4b3f-8d2f-44fbd5d8816c/resourcegroups/rg-ddc-soc-p/providers/microsoft.hybridcompute/machines/davplddcslog3
07096aee-125f-4be1-aa94-77e109f38823	Linux	"11/14/2024, 7:24:45.283 PM"	ppagent	"11/14/2024, 7:24:45.000 PM"	local6	ppagent	info	"info s=42sv20u4bs m=1 x=42sv20u4bs-1 mod=spf dnsid=4 record=""v=spf1 ip4:207.126.144.0/20 ip4:213.130.37.161/29 ip4:213.130.37.162/29 ip4:207.211.63.183 ip4:83.231.138.193 ip4:83.231.138.198 ip4:213.130.37.44 ip4:213.130.37.35 ip4:166.78.205.64 ip4:166.78.205.65 ip4:166.78.205.66 ip4:52.209.97.162 ip4:52.169.117.136 include:_spf.salesforce.com a:spf.vibe.travel -all"" querydepth=1"	11456	Unknown IP	filter_instance1	00000000-0000-0000-0000-000000000002	davplddcslog3	Syslog	/subscriptions/e181b2aa-9b50-4b3f-8d2f-44fbd5d8816c/resourcegroups/rg-ddc-soc-p/providers/microsoft.hybridcompute/machines/davplddcslog3
07096aee-125f-4be1-aa94-77e109f38823	Linux	"11/14/2024, 7:24:45.290 PM"	ppagent	"11/14/2024, 7:24:45.000 PM"	local6	ppagent	info	"info s=42sv20u4bs m=1 x=42sv20u4bs-1 mod=spf dnsid=9 record=""v=spf1 exists:%{i}._spf.mta.salesforce.com -all"" querydepth=2"	11456	Unknown IP	filter_instance1	00000000-0000-0000-0000-000000000002	davplddcslog3	Syslog	/subscriptions/e181b2aa-9b50-4b3f-8d2f-44fbd5d8816c/resourcegroups/rg-ddc-soc-p/providers/microsoft.hybridcompute/machines/davplddcslog3
07096aee-125f-4be1-aa94-77e109f38823	Linux	"11/14/2024, 7:24:45.307 PM"	ppmaster	"11/14/2024, 7:24:45.000 PM"	local6	ppmaster	info	"info s=42wkhe01h2 m=1 x=42wkhe01h2-1 mod=session cmd=data rcpt_routes=default_inbound rcpt_notroutes=Bypass_Email_Banner_Recipient,ExternalBannerGroup,URL_Rewrite_Exclusion,journal,rv_bypass data_routes= data_notroutes=CEO_LinkedIn,InformationSecurityAdvisory,ServiceNowTest"	75096	Unknown IP	filter_instance1	00000000-0000-0000-0000-000000000002	davplddcslog3	Syslog	/subscriptions/e181b2aa-9b50-4b3f-8d2f-44fbd5d8816c/resourcegroups/rg-ddc-soc-p/providers/microsoft.hybridcompute/machines/davplddcslog3
